label_number,label_full_name,w-score
1,17Networks_LH_VisCent_ExStr_1,1.5159490456575995
2,17Networks_LH_VisCent_ExStr_2,1.5405579445669815
3,17Networks_LH_VisCent_Striate_1,1.2030202417152083
4,17Networks_LH_VisCent_ExStr_3,1.1848983749408661
5,17Networks_LH_VisCent_ExStr_4,1.842585264974799
6,17Networks_LH_VisCent_ExStr_5,1.690190239037746
7,17Networks_LH_VisPeri_ExStrInf_1,1.4188057047955718
8,17Networks_LH_VisPeri_ExStrInf_2,1.0565806383435268
9,17Networks_LH_VisPeri_ExStrInf_3,1.2544079706013083
10,17Networks_LH_VisPeri_StriCal_1,0.2560110415170397
11,17Networks_LH_VisPeri_ExStrSup_1,0.41653706499837845
12,17Networks_LH_VisPeri_ExStrSup_2,1.5146905419111596
13,17Networks_LH_SomMotA_1,1.044170847244996
14,17Networks_LH_SomMotA_2,1.0847164762474129
15,17Networks_LH_SomMotA_3,1.0449694657449844
16,17Networks_LH_SomMotA_4,1.5608688532389408
17,17Networks_LH_SomMotA_5,1.8114341853942468
18,17Networks_LH_SomMotA_6,1.6672518795117268
19,17Networks_LH_SomMotA_7,2.109323667984969
20,17Networks_LH_SomMotA_8,1.25451360804648
21,17Networks_LH_SomMotB_Aud_1,0.8683186927212326
22,17Networks_LH_SomMotB_Aud_2,1.221606873783049
23,17Networks_LH_SomMotB_S2_1,1.877326082084478
24,17Networks_LH_SomMotB_S2_2,1.1354810748384403
25,17Networks_LH_SomMotB_Aud_3,0.7958895222225513
26,17Networks_LH_SomMotB_S2_3,1.5247309852698498
27,17Networks_LH_SomMotB_Cent_1,1.7878869581876056
28,17Networks_LH_SomMotB_Cent_2,0.6486357384062736
29,17Networks_LH_DorsAttnA_TempOcc_1,2.964153618789087
30,17Networks_LH_DorsAttnA_TempOcc_2,2.8234086536288348
31,17Networks_LH_DorsAttnA_ParOcc_1,1.668700366337087
32,17Networks_LH_DorsAttnA_SPL_1,1.691355053934486
33,17Networks_LH_DorsAttnA_SPL_2,0.7181958265063496
34,17Networks_LH_DorsAttnA_SPL_3,1.6368539050047095
35,17Networks_LH_DorsAttnB_PostC_1,1.3378598071046948
36,17Networks_LH_DorsAttnB_PostC_2,1.330519035972631
37,17Networks_LH_DorsAttnB_PostC_3,1.1398996897833062
38,17Networks_LH_DorsAttnB_PostC_4,1.2776013676507154
39,17Networks_LH_DorsAttnB_FEF_1,0.9814251732583767
40,17Networks_LH_SalVentAttnA_ParOper_1,1.8030446226176737
41,17Networks_LH_SalVentAttnA_Ins_1,0.4630795269219122
42,17Networks_LH_SalVentAttnA_FrOper_1,1.2643580782959805
43,17Networks_LH_SalVentAttnA_FrOper_2,1.3202713980747998
44,17Networks_LH_SalVentAttnA_ParMed_1,0.3145869955164011
45,17Networks_LH_SalVentAttnA_FrMed_1,0.7085313413882666
46,17Networks_LH_SalVentAttnA_FrMed_2,2.032668453112946
47,17Networks_LH_SalVentAttnB_IPL_1,1.3243060600074676
48,17Networks_LH_SalVentAttnB_PFCl_1,1.4615540543124863
49,17Networks_LH_SalVentAttnB_Ins_1,0.3975039511768328
50,17Networks_LH_SalVentAttnB_PFCmp_1,0.2695098562674496
51,17Networks_LH_LimbicB_OFC_1,1.0250608464274904
52,17Networks_LH_LimbicB_OFC_2,1.6549909783352947
53,17Networks_LH_LimbicA_TempPole_1,1.4081472510067075
54,17Networks_LH_LimbicA_TempPole_2,2.008219579166876
55,17Networks_LH_LimbicA_TempPole_3,1.3114865280383001
56,17Networks_LH_LimbicA_TempPole_4,2.1597022220416537
57,17Networks_LH_ContA_Temp_1,1.8016756288943105
58,17Networks_LH_ContA_IPS_1,1.5713654307256477
59,17Networks_LH_ContA_IPS_2,1.3790089340194802
60,17Networks_LH_ContA_IPS_3,1.2019422183297626
61,17Networks_LH_ContA_PFCd_1,1.3989551050695563
62,17Networks_LH_ContA_PFClv_1,2.0352368356694703
63,17Networks_LH_ContA_PFCl_1,1.7423854100282965
64,17Networks_LH_ContA_PFCl_2,2.104655790820455
65,17Networks_LH_ContA_PFCl_3,1.0976519216725729
66,17Networks_LH_ContA_Cingm_1,-1.8949518157225225
67,17Networks_LH_ContB_Temp_1,1.6615738488267744
68,17Networks_LH_ContB_IPL_1,1.1535114050715967
69,17Networks_LH_ContB_PFCl_1,1.9569353285472517
70,17Networks_LH_ContB_PFClv_1,1.980542345977576
71,17Networks_LH_ContB_PFClv_2,1.2922265681129845
72,17Networks_LH_ContC_pCun_1,1.0455823138185183
73,17Networks_LH_ContC_pCun_2,1.2885399712966186
74,17Networks_LH_ContC_Cingp_1,0.2517174292861224
75,17Networks_LH_DefaultA_IPL_1,1.6973966439512636
76,17Networks_LH_DefaultA_PFCd_1,1.6087241143387245
77,17Networks_LH_DefaultA_pCunPCC_1,0.6443093438012184
78,17Networks_LH_DefaultA_pCunPCC_2,0.683430338827264
79,17Networks_LH_DefaultA_pCunPCC_3,0.6989223151629519
80,17Networks_LH_DefaultA_PFCm_1,0.2247002227071182
81,17Networks_LH_DefaultA_PFCm_2,0.9845364134545689
82,17Networks_LH_DefaultA_PFCm_3,1.1138564540511224
83,17Networks_LH_DefaultB_Temp_1,2.0445065197773844
84,17Networks_LH_DefaultB_Temp_2,1.0655122630709086
85,17Networks_LH_DefaultB_Temp_3,0.6896959196424078
86,17Networks_LH_DefaultB_Temp_4,0.8332515690631069
87,17Networks_LH_DefaultB_IPL_1,1.1067027586480247
88,17Networks_LH_DefaultB_PFCd_1,1.6757349216010298
89,17Networks_LH_DefaultB_PFCd_2,1.5458973113959364
90,17Networks_LH_DefaultB_PFCd_3,1.5193625632691081
91,17Networks_LH_DefaultB_PFCd_4,1.7314962558001619
92,17Networks_LH_DefaultB_PFCv_1,-0.11264001598409022
93,17Networks_LH_DefaultB_PFCv_2,1.5093583009188543
94,17Networks_LH_DefaultB_PFCv_3,1.0890880734356005
95,17Networks_LH_DefaultB_PFCv_4,1.599377612993322
96,17Networks_LH_DefaultC_IPL_1,1.2771932897259304
