label_number,label_full_name,w-score
1,17Networks_LH_VisCent_ExStr_1,1.0807086478913068
2,17Networks_LH_VisCent_ExStr_2,0.6069494802711791
3,17Networks_LH_VisCent_Striate_1,1.035047381060313
4,17Networks_LH_VisCent_ExStr_3,0.9764243935951298
5,17Networks_LH_VisCent_ExStr_4,1.392771997839301
6,17Networks_LH_VisCent_ExStr_5,1.9897237295930263
7,17Networks_LH_VisPeri_ExStrInf_1,1.6154892558244822
8,17Networks_LH_VisPeri_ExStrInf_2,0.9886933598580244
9,17Networks_LH_VisPeri_ExStrInf_3,0.40900075724727564
10,17Networks_LH_VisPeri_StriCal_1,0.5034832039401755
11,17Networks_LH_VisPeri_ExStrSup_1,0.7680918284823882
12,17Networks_LH_VisPeri_ExStrSup_2,1.442319894540209
13,17Networks_LH_SomMotA_1,1.3349105088342708
14,17Networks_LH_SomMotA_2,0.4470847417140247
15,17Networks_LH_SomMotA_3,1.3545357167777698
16,17Networks_LH_SomMotA_4,1.8738009048476472
17,17Networks_LH_SomMotA_5,1.8487684171403511
18,17Networks_LH_SomMotA_6,1.6719999727084662
19,17Networks_LH_SomMotA_7,2.0740071730836345
20,17Networks_LH_SomMotA_8,1.7919376832320046
21,17Networks_LH_SomMotB_Aud_1,1.8137772052535506
22,17Networks_LH_SomMotB_Aud_2,2.0160468493273562
23,17Networks_LH_SomMotB_S2_1,0.29406113719280963
24,17Networks_LH_SomMotB_S2_2,1.752720606979926
25,17Networks_LH_SomMotB_Aud_3,0.9941209064176024
26,17Networks_LH_SomMotB_S2_3,0.7132951348056081
27,17Networks_LH_SomMotB_Cent_1,1.3016688550198703
28,17Networks_LH_SomMotB_Cent_2,0.6214915430585293
29,17Networks_LH_DorsAttnA_TempOcc_1,1.3771245383433066
30,17Networks_LH_DorsAttnA_TempOcc_2,0.7372955736747536
31,17Networks_LH_DorsAttnA_ParOcc_1,2.286008029664591
32,17Networks_LH_DorsAttnA_SPL_1,1.9972161688304222
33,17Networks_LH_DorsAttnA_SPL_2,2.0443053297015155
34,17Networks_LH_DorsAttnA_SPL_3,0.9812944919815921
35,17Networks_LH_DorsAttnB_PostC_1,1.2396901648779433
36,17Networks_LH_DorsAttnB_PostC_2,-0.1681574853297786
37,17Networks_LH_DorsAttnB_PostC_3,1.3861071748841336
38,17Networks_LH_DorsAttnB_PostC_4,1.1542719880259047
39,17Networks_LH_DorsAttnB_FEF_1,1.6327211886116906
40,17Networks_LH_SalVentAttnA_ParOper_1,0.744356556136743
41,17Networks_LH_SalVentAttnA_Ins_1,0.3548098411675403
42,17Networks_LH_SalVentAttnA_FrOper_1,0.6218425214885491
43,17Networks_LH_SalVentAttnA_FrOper_2,1.570785381608134
44,17Networks_LH_SalVentAttnA_ParMed_1,0.6582799600531791
45,17Networks_LH_SalVentAttnA_FrMed_1,1.0455078641064002
46,17Networks_LH_SalVentAttnA_FrMed_2,2.5332690267256943
47,17Networks_LH_SalVentAttnB_IPL_1,1.499825705744557
48,17Networks_LH_SalVentAttnB_PFCl_1,0.993237999950967
49,17Networks_LH_SalVentAttnB_Ins_1,1.509092675054003
50,17Networks_LH_SalVentAttnB_PFCmp_1,1.0355505325465444
51,17Networks_LH_LimbicB_OFC_1,1.8926137897699786
52,17Networks_LH_LimbicB_OFC_2,2.8585692845380204
53,17Networks_LH_LimbicA_TempPole_1,1.8000994086587894
54,17Networks_LH_LimbicA_TempPole_2,0.7474818920866926
55,17Networks_LH_LimbicA_TempPole_3,1.4402642443675042
56,17Networks_LH_LimbicA_TempPole_4,1.373609875631932
57,17Networks_LH_ContA_Temp_1,1.3007788259243087
58,17Networks_LH_ContA_IPS_1,2.013510962812944
59,17Networks_LH_ContA_IPS_2,0.7923846858004402
60,17Networks_LH_ContA_IPS_3,0.20881037598267466
61,17Networks_LH_ContA_PFCd_1,-0.1568918503062823
62,17Networks_LH_ContA_PFClv_1,1.311441611350892
63,17Networks_LH_ContA_PFCl_1,1.0175695722494933
64,17Networks_LH_ContA_PFCl_2,1.0612555849246186
65,17Networks_LH_ContA_PFCl_3,1.7196631010965384
66,17Networks_LH_ContA_Cingm_1,-0.17013538193469058
67,17Networks_LH_ContB_Temp_1,1.1157392063650173
68,17Networks_LH_ContB_IPL_1,1.349859496421074
69,17Networks_LH_ContB_PFCl_1,1.4922782664770056
70,17Networks_LH_ContB_PFClv_1,2.371274440523946
71,17Networks_LH_ContB_PFClv_2,1.5046662297440165
72,17Networks_LH_ContC_pCun_1,1.6840508432800902
73,17Networks_LH_ContC_pCun_2,2.2604481762278135
74,17Networks_LH_ContC_Cingp_1,1.0957555975905606
75,17Networks_LH_DefaultA_IPL_1,1.6045012653097095
76,17Networks_LH_DefaultA_PFCd_1,1.0394183154018362
77,17Networks_LH_DefaultA_pCunPCC_1,0.9219906662679422
78,17Networks_LH_DefaultA_pCunPCC_2,1.0516761107437964
79,17Networks_LH_DefaultA_pCunPCC_3,1.6172117372132546
80,17Networks_LH_DefaultA_PFCm_1,4.450039902740933
81,17Networks_LH_DefaultA_PFCm_2,1.0940211925726988
82,17Networks_LH_DefaultA_PFCm_3,1.9702791521156828
83,17Networks_LH_DefaultB_Temp_1,1.4679014313429664
84,17Networks_LH_DefaultB_Temp_2,0.9687019566692184
85,17Networks_LH_DefaultB_Temp_3,1.5946167526627597
86,17Networks_LH_DefaultB_Temp_4,1.8560307832440877
87,17Networks_LH_DefaultB_IPL_1,1.9633871071176232
88,17Networks_LH_DefaultB_PFCd_1,1.364794577431037
89,17Networks_LH_DefaultB_PFCd_2,1.5329036981252289
90,17Networks_LH_DefaultB_PFCd_3,2.3502382843547265
91,17Networks_LH_DefaultB_PFCd_4,0.8914191309248087
92,17Networks_LH_DefaultB_PFCv_1,0.8061725389704069
93,17Networks_LH_DefaultB_PFCv_2,-1.96257404838965
94,17Networks_LH_DefaultB_PFCv_3,1.576707070689959
95,17Networks_LH_DefaultB_PFCv_4,2.549285942185715
96,17Networks_LH_DefaultC_IPL_1,0.8341939678260061
97,17Networks_LH_DefaultC_Rsp_1,0.24292373414439045
98,17Networks_LH_DefaultC_PHC_1,-0.41483934505320846
99,17Networks_LH_TempPar_1,0.9420308908423275
100,17Networks_LH_TempPar_2,0.9797299548091143
101,17Networks_RH_VisCent_ExStr_1,1.3816852632820467
102,17Networks_RH_VisCent_ExStr_2,1.437387460183674
103,17Networks_RH_VisCent_Striate_1,0.2854267746076725
104,17Networks_RH_VisCent_ExStr_3,1.5705724210215983
105,17Networks_RH_VisCent_ExStr_4,1.9586079084939274
106,17Networks_RH_VisCent_ExStr_5,1.6970156902854243
107,17Networks_RH_VisPeri_ExStrInf_1,1.8575996152068763
108,17Networks_RH_VisPeri_ExStrInf_2,0.5539066674004394
109,17Networks_RH_VisPeri_StriCal_1,0.9513220638034843
110,17Networks_RH_VisPeri_ExStrSup_1,0.9232903021590397
111,17Networks_RH_VisPeri_ExStrSup_2,1.854375402582199
112,17Networks_RH_VisPeri_ExStrSup_3,2.051283100602874
113,17Networks_RH_SomMotA_1,1.1325183816389657
114,17Networks_RH_SomMotA_2,1.5601100693631889
115,17Networks_RH_SomMotA_3,2.2272623200984705
116,17Networks_RH_SomMotA_4,1.4420695802663146
117,17Networks_RH_SomMotA_5,2.038640112994334
118,17Networks_RH_SomMotA_6,2.079674644932248
119,17Networks_RH_SomMotA_7,0.8425024377882954
120,17Networks_RH_SomMotA_8,1.3887504136771993
121,17Networks_RH_SomMotA_9,1.437744822842536
122,17Networks_RH_SomMotA_10,2.1553502319383706
123,17Networks_RH_SomMotA_11,1.5287060318683114
124,17Networks_RH_SomMotB_Aud_1,1.5280145559268976
125,17Networks_RH_SomMotB_Aud_2,2.846704919407064
126,17Networks_RH_SomMotB_S2_1,1.0086242201052082
127,17Networks_RH_SomMotB_S2_2,-0.01419593328776954
128,17Networks_RH_SomMotB_S2_3,2.364400071259805
129,17Networks_RH_SomMotB_S2_4,1.8301322785363723
130,17Networks_RH_SomMotB_Cent_1,1.9981684245359104
131,17Networks_RH_DorsAttnA_TempOcc_1,1.1772724094734937
132,17Networks_RH_DorsAttnA_ParOcc_1,1.7403947106235376
133,17Networks_RH_DorsAttnA_SPL_1,1.4628025871478074
134,17Networks_RH_DorsAttnA_SPL_2,2.342568828870959
135,17Networks_RH_DorsAttnA_SPL_3,0.9996485118888119
136,17Networks_RH_DorsAttnA_SPL_4,0.5317248290661587
137,17Networks_RH_DorsAttnB_PostC_1,1.6761218144746841
138,17Networks_RH_DorsAttnB_PostC_2,0.6404343519695992
139,17Networks_RH_DorsAttnB_PostC_3,1.9624161483156153
140,17Networks_RH_DorsAttnB_PostC_4,1.6935583535590035
141,17Networks_RH_DorsAttnB_FEF_1,1.2597145440772932
142,17Networks_RH_SalVentAttnA_ParOper_1,2.170138419960412
143,17Networks_RH_SalVentAttnA_PrC_1,1.0467432171328852
144,17Networks_RH_SalVentAttnA_Ins_1,0.6692179114548408
145,17Networks_RH_SalVentAttnA_Ins_2,0.8999683363272402
146,17Networks_RH_SalVentAttnA_FrOper_1,1.5212422416415958
147,17Networks_RH_SalVentAttnA_FrMed_1,1.171287830847573
148,17Networks_RH_SalVentAttnA_ParMed_1,0.4807029442010713
